Ticker,Sector,SubIndustry,Price,PE_Rank,PS_Rank,EV_EBITDA,EV_EBITDA_Used,EV_EBITDA_Source,EPS_Growth,EPS_Growth_Source,EPS_Growth_TTMYoY,EPS_Growth_3Y,EPS_Growth_5Y,Rev_Growth,ROE,Op_Margin,ROIC,ROIC_Source,Mom_Range,Mom_12M,Rev_Change,Rec_BuyRatio,Shrunk_Ratio,Analyst_Count,Streak_Days,Streak_Days_Raw,Streak_Score,Value_S,Growth_S,Prof_S,Mom_S,Rev_S,Fundamental_Score,Consensus_Score,Sentiment_Score,Alpha_Score,Alpha_Score_PreGates,Min_Fund_Factor,Momentum_Fail,Lopsided_Fail,Neg_EPS_Fail,Missing_EPS_Fail
PHIN,Consumer Discretionary,Automotive Retail,69.36,29.6222,0.7779,,,Missing,6.52,TTM_YoY,6.52,-18.3,,-0.72,5.6899999999999995,6.89,,Missing,0.9534882381402209,35.3699,0.14141414141414144,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,55.46448087431694,40.25499060172738,24.684741488020176,81.87894073139975,100.0,57.596920776923874,25.97730138713745,15.58638083228247,49.194812787995595,49.194812787995595,24.684741488020176,False,False,False,False
BRC,Industrials,Commercial Printing,84.37,20.263,2.5812,,,Missing,0.61,TTM_YoY,0.61,10.69,13.25,11.2,16.63,15.93,,Missing,0.9944928866452506,14.6663,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,54.52890636376875,52.77661003816448,65.05024027959809,66.62297946701617,38.837920489296636,55.48469436819792,38.40104849279161,23.040629095674966,48.99588131369333,48.99588131369333,38.837920489296636,False,False,False,False
ARMK,Consumer Discretionary,Distributors,39.629999999999995,31.9015,0.5626,,,Missing,24.1,TTM_YoY,24.1,17.69,,6.35,10.59,4.28,,Missing,0.6664378860672611,0.7886,0.0,0.8571428571428571,0.7980769230769231,21.0,0.0,0.0,0.0,56.43318430203676,65.75092090093636,24.664679582712367,46.661698956780924,50.81967213114754,47.766180206019364,89.56780923994039,53.74068554396423,48.961081273608336,48.961081273608336,24.664679582712367,False,False,False,False
CENT,Consumer Staples,Household Products,32.26,11.3952,0.593,,,Missing,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,,Missing,0.2796003877552654,-11.2059,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,70.32828282828282,52.083333333333336,44.128787878787875,43.67424242424242,80.87121212121211,58.23989898989899,19.507575757575758,11.704545454545455,48.93282828282829,48.93282828282829,43.67424242424242,True,False,False,False
PRSU,Consumer Discretionary,"Hotels, Resorts & Cruise Lines",33.48,2.6,2.1459,,,Missing,2914.36,TTM_YoY,2914.36,,73.84,-68.48,67.45,-12.38,,Missing,0.43246670894102707,-15.9045,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,64.61242663428455,52.459016393442624,45.11232544019429,23.0722525804493,48.81602914389799,47.91641368144101,86.64238008500303,51.98542805100181,48.730216555353174,48.730216555353174,23.0722525804493,True,False,False,False
AEIS,Information Technology,Semiconductor Materials & Equipment,253.87,66.0377,5.5555,,,Missing,233.99,TTM_YoY,233.99,-25.84,-3.21,17.18,11.61,8.43,,Missing,0.946399781152326,112.1511,0.0,0.7222222222222222,0.6847826086956522,18.0,0.0,0.0,0.0,43.536673928830794,82.78528907274745,47.43712551574014,82.6388188208388,42.919852732936846,58.103467348963875,16.721132897603486,10.032679738562091,48.48930982688353,48.48930982688353,42.919852732936846,False,False,False,False
GWRE,Information Technology,Application Software,159.0,146.9692,10.6251,,,Missing,193.33,TTM_YoY,193.33,,,22.8,6.54,0.85,,Missing,0.0017574692442881249,-11.5543,0.05627705627705637,0.8181818181818182,0.7685185185185185,22.0,0.0,0.0,0.0,29.758828596037905,90.41649459257157,20.35266085472562,27.918027724960588,85.63355792219083,50.43764559458556,64.38415159345392,38.63049095607235,48.07621466688292,48.07621466688292,20.35266085472562,True,False,False,False
WDFC,Consumer Staples,Household Products,205.0,30.882,4.4524,,,Missing,26.07,TTM_YoY,26.07,10.94,8.65,2.86,34.72,16.42,,Missing,0.3792568767517584,-11.3595,0.0,0.7777777777777778,0.6964285714285714,9.0,0.0,0.0,0.0,31.818181818181813,61.55303030303031,88.44696969696969,41.21212121212121,40.151515151515156,54.998106060606055,33.333333333333336,20.0,47.99848484848485,47.99848484848485,31.818181818181813,True,False,False,False
RBA,Industrials,Diversified Support Services,112.9,48.0283,4.6364,,,Missing,14.3,TTM_YoY,14.3,17.83,10.44,8.26,7.48,16.41,,Missing,0.0,21.4927,0.09090909090909094,0.8181818181818182,0.734375,11.0,0.0,0.0,0.0,30.42813455657492,54.0353989960187,52.25535168195719,34.24311926605505,90.06116207951071,53.10524493681842,45.45107033639144,27.270642201834864,47.938324389821716,47.938324389821716,30.42813455657492,False,False,False,False
CENTA,Consumer Staples,Household Products,29.290000000000003,11.3952,0.593,,,Missing,58.75,TTM_YoY,58.75,-3.02,2.95,-2.23,10.45,7.99,,Missing,0.04165965662829197,-11.2059,0.05769230769230771,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,70.32828282828282,52.083333333333336,44.128787878787875,34.28030303030303,80.87121212121211,56.830808080808076,19.507575757575758,11.704545454545455,47.80555555555556,47.80555555555556,34.28030303030303,True,False,False,False
UFCS,Financials,Property & Casualty Insurance,35.43,8.1212,0.6676,,,Missing,117.07,TTM_YoY,117.07,-8.89,32.83,12.12,13.309999999999999,11.07,,Missing,0.820587169264226,31.6729,0.0,0.75,0.6730769230769231,8.0,0.0,0.0,0.0,77.47046960530106,75.32932184094975,34.364932819989,69.89706922291192,36.18881118881119,56.87351411544644,18.92826274848747,11.35695764909248,47.77020282217565,47.77020282217565,34.364932819989,False,False,False,False
MMS,Industrials,Data Processing & Outsourced Services,98.33,16.784,0.9859,,,Missing,11.22,TTM_YoY,11.22,18.78,10.2,2.36,18.87,9.73,,Missing,0.9857387335995437,24.7399,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,69.1131498470948,35.449844209797476,55.714831804281346,73.70030581039755,40.23318042813456,53.942988719635345,37.76758409785933,22.660550458715594,47.6865010674514,47.6865010674514,35.449844209797476,False,False,False,False
DT,Information Technology,Application Software,39.89,23.7496,6.4902,,,Missing,207.11,TTM_YoY,207.11,106.66,,18.5,19.009999999999998,12.18,,Missing,0.05673469387755104,-21.8958,-0.004756871035940802,0.7906976744186046,0.765625,43.0,0.0,0.0,0.0,60.85271317829457,86.57241308107271,50.54054271615671,24.884208473502017,22.64725059769615,50.382242321477165,60.98191214470285,36.58914728682171,47.62362331454607,47.62362331454607,22.64725059769615,True,False,False,False
BDC,Information Technology,Electronic Components,116.04,19.9985,1.7136,,,Missing,30.91,TTM_YoY,30.91,50.57,,13.42,18.26,11.17,,Missing,0.6495868422093071,-2.3316,0.0,0.8,0.7166666666666667,10.0,0.0,0.0,0.0,73.64672364672364,58.80431998633996,61.00127805735281,33.330645594796536,39.09058231488138,54.55824154314668,32.26495726495726,19.358974358974354,47.518388106312216,47.518388106312216,33.330645594796536,True,False,False,False
FITB,Financials,Regional Banks,49.169999999999995,13.473,2.09431,,,Missing,10.61,TTM_YoY,10.61,-4.73,-0.7,58.17837,11.73,36.71143,,Missing,0.9289047488333786,13.6122,0.014285714285714346,0.7142857142857143,0.6893939393939394,28.0,0.0,0.0,0.0,60.24994267369869,51.9867936603817,57.23305920938344,62.68732671822559,48.390151515151516,55.83674137992608,23.457922494840634,14.07475349690438,47.48434380332175,47.48434380332175,48.390151515151516,False,False,False,False
Q,Information Technology,Semiconductor Materials & Equipment,97.26,18.5691,3.0272,,,Missing,,NA,,,,,,20.91,,Missing,0.7502301319423136,,,0.9285714285714286,0.8289473684210527,14.0,34.5,34.5,51.543320820949745,70.5519244734931,50.0,74.83660130718954,44.771241830065364,50.0,59.53522149600581,95.37037037037037,77.83955055060213,47.39706548019381,63.19608730692508,44.771241830065364,False,False,False,True
SNX,Information Technology,Technology Distributors,150.01,15.7814,0.2003,,,Missing,18.59,TTM_YoY,18.59,8.39,-3.97,6.94,9.42,2.2,,Missing,0.7649940421024758,9.3534,0.0,0.8235294117647058,0.7613636363636364,17.0,0.0,0.0,0.0,78.82447665056361,48.57404815905033,31.489758755098045,54.916294473308426,39.841527834213736,49.55789438853631,64.573268921095,38.743961352657,47.39510778136046,47.39510778136046,31.489758755098045,False,False,False,False
VMC,Materials,Construction Materials,305.98,36.1482,5.1291,,,Missing,32.52,TTM_YoY,32.52,10.89,8.15,6.54,13.4,20.83,,Missing,0.9248143249567607,13.6717,-0.03448275862068961,0.6896551724137931,0.6691176470588236,29.0,0.0,0.0,0.0,34.343434343434346,76.73611111111111,83.58585858585859,59.090909090909086,26.767676767676768,57.32954545454546,12.12121212121212,7.272727272727272,47.31818181818183,47.31818181818183,26.767676767676768,False,False,False,False
IDA,Utilities,Electric Utilities,134.62,22.8961,4.036,,,Missing,7.89,TTM_YoY,7.89,4.23,3.57,-1.87,9.370000000000001,18.95,,Missing,0.8903713229384345,22.1728,0.050000000000000044,0.75,0.6911764705882353,12.0,0.0,0.0,0.0,38.38383838383839,38.82575757575758,52.27272727272727,73.48484848484847,73.48484848484847,54.22979797979797,32.57575757575758,19.545454545454547,47.29292929292929,47.29292929292929,38.38383838383839,False,False,False,False
ACA,Industrials,Construction & Engineering,115.27000000000001,38.0412,1.9955,,,Missing,14.88,TTM_YoY,14.88,10.27,-3.89,13.96,5.96,10.81,,Missing,0.9781188426838122,18.8002,0.0,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,46.961009174311926,60.210208585771156,37.54300458715596,55.85435779816514,39.549885321100916,47.10812543275057,76.44782110091744,45.86869266055046,46.86023887831055,46.86023887831055,37.54300458715596,False,False,False,False
CRUS,Information Technology,Semiconductors,123.22,16.5651,3.2269,,,Missing,19.84,TTM_YoY,19.84,2.81,17.88,2.19,19.25,23.05,,Missing,0.7757407104272387,22.1715,0.0,0.7857142857142857,0.7236842105263157,14.0,0.0,0.0,0.0,74.05824628046851,35.78347290888912,71.25569134914929,46.66344138042251,35.034747184279894,53.78873231907821,30.864197530864196,18.518518518518515,46.734689558966274,46.734689558966274,35.034747184279894,False,False,False,False
WST,Health Care,Health Care Supplies,259.8,39.6735,6.4639,,,Missing,0.0,TTM_YoY,0.0,-8.31,15.84,4.92,17.330000000000002,19.48,,Missing,0.4481947110918438,-22.9567,0.022727272727272707,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,42.3030303030303,44.43781864008707,73.0,25.23636363636364,70.90909090909092,53.56544251589621,31.727272727272727,19.036363636363635,46.6596267399897,46.6596267399897,25.23636363636364,True,False,False,False
LAD,Consumer Discretionary,Automotive Retail,332.06,8.9579,0.2138,,,Missing,17.75,TTM_YoY,17.75,-6.8,20.14,8.58,13.23,4.43,,Missing,0.4890939597315436,-7.2719,0.0,0.7894736842105263,0.7395833333333334,19.0,0.0,0.0,0.0,78.24716267339218,74.77634490470865,25.945775535939468,32.131147540983605,39.15510718789407,49.74183896833139,56.36822194199244,33.82093316519546,46.55765780770421,46.55765780770421,25.945775535939468,True,False,False,False
UTHR,Health Care,Biotechnology,464.94,15.7414,6.3989,,,Missing,16.08,TTM_YoY,16.08,34.8,,13.5,18.83,47.74,,Missing,0.7824196672068298,26.8948,-0.012987012987012991,0.7142857142857143,0.6826923076923077,21.0,0.0,0.0,0.0,57.90043290043291,49.61509504987765,80.24891774891776,68.46320346320347,22.18614718614719,56.27204498400152,12.337662337662337,7.402597402597402,46.4981554677207,46.4981554677207,22.18614718614719,False,False,False,False
LQDT,Industrials,Diversified Support Services,31.310000000000002,34.1375,2.0119,,,Missing,36.85,TTM_YoY,36.85,-10.17,,31.2,14.09,7.36,,Missing,0.534072022160665,-9.1437,0.0,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,47.986748216106015,84.61679937683918,41.37996941896025,24.52599388379205,40.23318042813456,48.59123704152482,61.25764525993884,36.7545871559633,46.22390706441252,46.22390706441252,24.52599388379205,True,False,False,False
SMTC,Information Technology,Semiconductors,77.57000000000001,251.2833,6.9911,,,Missing,,NA,,,,20.61,5.12,4.96,,Missing,0.9333798395535404,12.5199,0.045454545454545414,0.9090909090909091,0.8425925925925926,22.0,90.0,94.5,84.89281911636292,43.035770813548595,65.31204644412192,38.098534671743394,52.34281209123975,79.84663311766114,55.01494555668815,88.98385565052232,87.34744103685856,46.11108348954167,61.48144465272223,38.098534671743394,False,False,False,True
CVNA,Consumer Discretionary,Automotive Retail,443.13,153.2548,5.2774,,,Missing,,NA,,,,45.55,37.15,9.28,,Missing,0.8748071674379969,91.0659,0.10240334378265414,0.7575757575757576,0.730263157894737,33.0,0.0,0.0,0.0,20.87011349306432,100.0,53.78310214375789,86.83480453972255,94.89281210592685,69.62358133669609,48.10844892812105,28.865069356872628,46.10390920554855,61.4718789407314,20.87011349306432,False,False,False,True
BWXT,Industrials,Aerospace & Defense,217.89999999999998,64.8985,6.5126,,,Missing,11.23,TTM_YoY,11.23,-1.76,3.79,14.01,26.650000000000002,13.22,,Missing,0.9804125034375283,79.8811,-0.013071895424836666,0.7647058823529411,0.7159090909090908,17.0,0.0,0.0,0.0,32.487857528332434,58.8056485596426,70.30491095520776,76.50296815974096,24.95952509444145,52.302279199246385,33.10847274689692,19.865083648138153,45.81484008902474,45.81484008902474,24.95952509444145,False,False,False,False
MTX,Materials,Specialty Chemicals,67.13000000000001,1000000.0,1.0089,,,Missing,2.08,3Y,,2.08,6.47,-2.53,-0.1,3.27,,Missing,0.613105611711398,-11.1582,0.017857142857142905,0.875,0.7500000000000001,8.0,0.0,0.0,0.0,47.550776583034654,48.808243727598565,34.946236559139784,38.2078853046595,66.66666666666667,47.072879330943856,67.38351254480285,40.43010752688171,45.74432497013143,45.74432497013143,34.946236559139784,True,False,False,False
MYRG,Industrials,Construction & Engineering,250.38,39.7306,1.1059,,,Missing,170.42,TTM_YoY,170.42,-28.23,-4.1,-0.64,16.650000000000002,4.28,,Missing,0.9860827079616521,69.3176,0.02564102564102566,0.6923076923076923,0.6527777777777778,13.0,0.0,0.0,0.0,52.10244648318042,50.21367059027177,32.153096330275226,82.02408256880734,77.95298165137615,56.39570621285558,3.9850917431192663,2.3910550458715596,45.594775979458774,45.594775979458774,32.153096330275226,False,False,False,False
ATEN,Information Technology,Systems Software,17.32,24.6974,4.3655,,,Missing,1.23,TTM_YoY,1.23,-17.51,,10.27,23.990000000000002,17.61,,Missing,0.43384318384318393,-7.5321,0.0,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,65.56437389770723,37.99304191923504,74.2282920437126,38.45213137665968,43.44125500667557,53.72462688215067,20.767195767195766,12.460317460317459,45.471764997784035,45.471764997784035,37.99304191923504,True,False,False,False
CPAY,Financials,Transaction & Payment Processing Services,320.67,21.3382,5.1993,,,Missing,4.96,TTM_YoY,4.96,11.86,7.06,11.27,28.84,44.42,,Missing,0.4584037304859094,-13.3351,0.010822510822510845,0.7727272727272727,0.7314814814814814,22.0,0.0,0.0,0.0,36.6506153023007,37.94548474781033,79.59105501240333,27.957463884430176,48.37662337662338,48.68592802111224,52.76886035313002,31.661316211878013,45.281005659265396,45.281005659265396,27.957463884430176,True,False,False,False
PLUS,Information Technology,Technology Distributors,87.63000000000001,19.0069,1.0272,,,Missing,14.21,TTM_YoY,14.21,1.04,73.51,6.22,12.17,6.57,,Missing,0.841843088418431,9.3473,0.0,0.8571428571428571,0.7291666666666667,7.0,0.0,0.0,0.0,67.92807300053677,40.539497177049654,45.94338344846268,56.45307325372953,39.841527834213736,49.61562645253514,43.71980676328502,26.231884057971012,44.93887797362232,44.93887797362232,39.841527834213736,False,False,False,False
AIZ,Financials,Multi-line Insurance,234.01,13.8065,0.9321,,,Missing,17.32,TTM_YoY,17.32,-13.96,18.54,6.95,15.72,9.24,,Missing,0.8583188429396403,10.5442,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,63.39397182093811,42.728782845061914,43.35205992509363,53.43645118926018,32.900432900432904,46.65812017294902,63.08186195826646,37.84911717495987,44.89631957335119,44.89631957335119,32.900432900432904,False,False,False,False
CNM,Industrials,Trading Companies & Distributors,58.51,26.293,1.4731,,,Missing,8.97,TTM_YoY,8.97,44.3,64.19,8.09,23.82,9.38,,Missing,0.6388252447406788,6.5962,0.01754385964912286,0.6842105263157895,0.65625,19.0,0.0,0.0,0.0,54.32665080983124,56.46176728918636,64.5429833503228,32.55181787291879,58.68161739721373,54.912525617764786,5.742439687393816,3.4454638124362895,44.61911325669909,44.61911325669909,32.55181787291879,False,False,False,False
AAPL,Information Technology,"Technology Hardware, Storage & Peripherals",255.54,33.5306,9.0248,,,Missing,22.89,TTM_YoY,22.89,6.89,17.91,6.43,164.05,31.97,,Missing,0.7229710434394467,11.9469,-0.0003369272237196963,0.660377358490566,0.6508620689655172,53.0,0.0,0.0,0.0,44.2716049382716,44.6610247872734,94.44098303911389,54.53969252271139,25.196261682242994,54.61697791974278,4.740740740740741,2.8444444444444446,44.26247122468311,44.26247122468311,25.196261682242994,False,False,False,False
AIT,Industrials,Trading Companies & Distributors,281.21999999999997,26.4023,2.2742,,,Missing,6.05,TTM_YoY,6.05,15.43,75.08,4.03,21.87,11.03,,Missing,0.9582540277787602,10.0454,0.0,0.7692307692307693,0.7083333333333334,13.0,0.0,0.0,0.0,47.55351681957186,40.53077657889844,66.5817193340129,53.47604485219164,32.05912334352702,48.695519909731445,39.99320421338769,23.995922528032615,43.755600433391685,43.755600433391685,32.05912334352702,False,False,False,False
CGNX,Information Technology,Electronic Equipment & Instruments,40.93,62.2763,7.0578,,,Missing,25.6,TTM_YoY,25.6,-26.61,-11.96,10.23,7.39,16.27,,Missing,0.6740494647471392,3.9634,0.02298850574712652,0.6896551724137931,0.6691176470588236,29.0,0.0,0.0,0.0,38.60082304526748,58.6697320437609,52.825660551517245,47.443279757745174,69.65732087227414,53.708482293801595,6.419753086419753,3.8518518518518516,43.73715620541165,43.73715620541165,38.60082304526748,False,False,False,False
PDFS,Information Technology,Semiconductor Materials & Equipment,35.769999999999996,1000000.0,6.8357,,,Missing,,NA,,,,21.23,-0.02,1.4,,Missing,0.9974888757194369,30.1784,0.09999999999999998,0.9,0.7833333333333333,10.0,0.0,0.0,0.0,31.590413943355117,85.53459119496856,21.920876346384865,74.57975986277873,95.27046162560181,59.146276418798124,78.21350762527233,46.928104575163395,42.52698153755339,56.702642050071184,21.920876346384865,False,False,False,True
NPO,Industrials,Industrial Machinery & Supplies & Components,243.35999999999999,59.3327,4.6338,,,Missing,59.02,TTM_YoY,59.02,-26.08,13.41,6.44,5.8500000000000005,14.52,,Missing,0.9521993499458287,42.1188,0.0,0.8333333333333334,0.7045454545454546,6.0,0.0,0.0,0.0,32.7413157688387,67.88613555966853,36.42672312397083,65.72100682192425,40.143495648082805,47.11902119959935,38.62620559868266,23.175723359209595,42.330361631521406,42.330361631521406,32.7413157688387,False,False,False,False
MOG-A,Industrials,Aerospace & Defense,290.81,41.3952,2.5168,,,Missing,14.4,TTM_YoY,14.4,14.86,92.74,7.11,12.389999999999999,8.09,,Missing,0.9717342491084403,41.076,0.0,0.8333333333333334,0.75,12.0,0.0,0.0,0.0,49.86508364813815,43.64696718223381,37.884511602806256,59.84889368591473,40.16459794927145,45.183791709517465,49.757150566648676,29.854290339989205,42.11789143561181,42.11789143561181,37.884511602806256,False,False,False,False
SSB,Financials,Regional Banks,98.44000000000001,14.2331,3.14874,,,Missing,12.3,TTM_YoY,12.3,1.28,5.39,49.54469,8.6,38.05232,,Missing,0.6489028213166148,-0.2028,0.009803921568627527,0.8333333333333334,0.7717391304347826,18.0,0.0,0.0,0.0,46.07123748375755,45.33730907796522,45.666348766268506,22.7380214087678,44.17613636363637,41.944226987954124,69.27310249942673,41.563861499656035,41.86815389029451,41.86815389029451,22.7380214087678,True,False,False,False
